urls,images
www.digikala.com/product/dkp-6868938/بشقاب-سفالی-خام-کد-g15-بسته-3-عددی,"https://dkstatics-public.digikala.com/digikala-products/49a5b3ca4faceb31ae91761a5a116a31fc209a10_1635427194.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90"
www.digikala.com/product/dkp-938169/جعبه-کادو-مدل-آلبوم-عکس-کد-010000000-سایز-کوچک,"https://dkstatics-public.digikala.com/digikala-products/4378795.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90"
www.digikala.com/product/dkp-3929389/کاموا-تریکو-سوگل-کد-t101,https://dkstatics-public.digikala.com/digikala-adservice-promotions/0a47b60db4daa18c161d934d49f4ab1f4aa7d142_1641281929.svg
www.digikala.com/product/dkp-2856191/جعبه-هدیه-مدل-تو-همانی,"https://dkstatics-public.digikala.com/digikala-products/121538028.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90"
www.digikala.com/product/dkp-2716092/قفسه-فلزی-مدل-np-بسته-4-عددی,"https://dkstatics-public.digikala.com/digikala-products/120665768.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90"
www.digikala.com/product/dkp-1789879/پارچه-ملحفه-طرح-ستاره-کد-26,"https://dkstatics-public.digikala.com/digikala-products/112087528.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90"
www.digikala.com/product/dkp-5906204/پارچه-ملحفه-طرح-انگری-برد-کد-1,https://dkstatics-public.digikala.com/digikala-adservice-promotions/0a47b60db4daa18c161d934d49f4ab1f4aa7d142_1641281929.svg
www.digikala.com/product/dkp-4375469/گلدان-بتنی-کد-005-مجموعه-5-عددی,"https://dkstatics-public.digikala.com/digikala-products/b2d45f51b5067e20fa3b859f46f1dbcf3f31c366_1612258456.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90"
www.digikala.com/product/dkp-5359375/سرویس-سماور-5-پارچه-مسی-مدل-پرداز-کد-spr01,"https://dkstatics-public.digikala.com/digikala-products/8d36f1f0c9dcddb0a8ad94c1cccc221d521efaff_1622572502.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90"
www.digikala.com/product/dkp-7024104/جاعودی-مدل-آبشاری-طرح-جنگل,"https://dkstatics-public.digikala.com/digikala-products/eb88f29d64b9973966a98dae75e1fe22360ebb8c_1636737230.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90"
www.digikala.com/product/dkp-2512238/پارچه-مبلی-مدل-پیچک-کد-f01,"https://dkstatics-public.digikala.com/digikala-products/119578841.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90"
www.digikala.com/product/dkp-1507595/جعبه-هدیه-چوبی-کادو-آیهان-باکس-مدل-55,"https://dkstatics-public-2.digikala.com/digikala-products/110576858.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90"
www.digikala.com/product/dkp-1140055/جعبه-کادو-مدل-آلبوم-عکس-کد-r-gh-سایز-کوچک,"https://dkstatics-public.digikala.com/digikala-products/5419779.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90"
www.digikala.com/product/dkp-1522781/جا-عودی-کد-b32,"https://dkstatics-public.digikala.com/digikala-products/110682689.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90"
www.digikala.com/product/dkp-3316577/کاموا-اوزای-کد-u325,"https://dkstatics-public.digikala.com/digikala-products/a1a35fce64f6234f4b956faf7e97b6e35499a8e5_1598817042.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90"
www.digikala.com/product/dkp-776391/جعبه-جواهرات-و-کارت-هدیه-رز-جاودان-مدل-گل-ماندگار-دکوفیوره,"https://dkstatics-public.digikala.com/digikala-products/3527262.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90"
www.digikala.com/product/dkp-3757834/جعبه-هدیه-مدل-e267,https://dkstatics-public.digikala.com/digikala-adservice-promotions/0a47b60db4daa18c161d934d49f4ab1f4aa7d142_1641281968.svg
www.digikala.com/product/dkp-7061001/گلدان-شیشه-ای-مدل-استوانه-ای-behrad-بسته-2-عددی,"https://dkstatics-public.digikala.com/digikala-products/5e420e72aef8eb90a2a36b15d2329af90d6a414a_1636955725.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90"
www.digikala.com/product/dkp-4558818/سبد-حصیربافی-کد-d2,"https://dkstatics-public.digikala.com/digikala-products/65057cc1748c6e6aeebfc79e08c45444e542c003_1614333697.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90"
www.digikala.com/product/dkp-5906177/پارچه-ملحفه-طرح-رونالدو-کد-4,https://dkstatics-public.digikala.com/digikala-adservice-promotions/0a47b60db4daa18c161d934d49f4ab1f4aa7d142_1641281929.svg
www.digikala.com/product/dkp-4542347/گلدان-حصیر-بافی-مدل-استوانه-کوچک,"https://dkstatics-public.digikala.com/digikala-products/67a58600a99a978e7e01c70583f584ee3edf0ef4_1614156019.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90"
www.digikala.com/product/dkp-5906140/پارچه-ملفحه-طرح-مسی-کد-2,https://dkstatics-public.digikala.com/digikala-adservice-promotions/0a47b60db4daa18c161d934d49f4ab1f4aa7d142_1641281929.svg
www.digikala.com/product/dkp-1477115/جعبه-هدیه-چوبی-کادو-آیهان-باکس-مدل-41,"https://dkstatics-public-2.digikala.com/digikala-products/110403789.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90"
www.digikala.com/product/dkp-5522512/ست-آجیل-خوری-و-کاسه-مسی-مدل-الماس-تراش-کد-dno2511-مجموعه-7-عددی,"https://dkstatics-public.digikala.com/digikala-products/94c82ed58c39d13542708ebc911aae5726dccb3d_1624127435.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90"
www.digikala.com/product/dkp-5357224/کاموا-مدل-یوموش,"https://dkstatics-public.digikala.com/digikala-products/0e801480344fe94e40b8e74840d7ff107a61fc05_1622554870.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90"
www.digikala.com/product/dkp-2228088/جاعودی-طرح-پر-سرخ-پوست-مدل-107,"https://dkstatics-public.digikala.com/digikala-products/114449897.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90"
www.digikala.com/product/dkp-2642661/جاعودی-مدل-آبشاری-کد-a2,"https://dkstatics-public.digikala.com/digikala-products/120242072.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90"
www.digikala.com/product/dkp-694202/جاکلیدی-دیواری-چوب-آرا-مدل-و-ان-یکاد,"https://dkstatics-public.digikala.com/digikala-products/3061215.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90"
www.digikala.com/product/dkp-3244119/جعبه-هدیه-کد-0011,"https://dkstatics-public.digikala.com/digikala-products/57d238f87505250999d89e6e1a1bebc202a6fb31_1597510781.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90"
www.digikala.com/product/dkp-637503/کاموا-آلیز-مدل-diva-کد-464,"https://dkstatics-public.digikala.com/digikala-products/2659220.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90"
www.digikala.com/product/dkp-6541497/کاموا-اوزای-کد-us100,"https://dkstatics-public.digikala.com/digikala-products/62c799d229eaa00f410b1be07991574adec9eb02_1632408885.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90"
www.digikala.com/product/dkp-607679/کتابخانه-و-قفسه-فلزی-مشبک-مدل-d-103,"https://dkstatics-public.digikala.com/digikala-products/2605908.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90"
www.digikala.com/product/dkp-5528414/جعبه-هدیه-کد-202,"https://dkstatics-public.digikala.com/digikala-products/73989810acb8c8d5d4e62c1cc02e9fe082caf515_1624165343.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90"
www.digikala.com/product/dkp-6702655/جعبه-هدیه-مدل-ستاره-مجموعه-3-عددی,https://dkstatics-public.digikala.com/digikala-adservice-promotions/0a47b60db4daa18c161d934d49f4ab1f4aa7d142_1641281968.svg
www.digikala.com/product/dkp-310785/سفره-قلمکار-اصفهان-گالری-مند-کد-ms43-سایز-80,"https://dkstatics-public.digikala.com/digikala-products/664900.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90"
www.digikala.com/product/dkp-4463824/جاعودی-آبشاری-مدل-کدو,"https://dkstatics-public.digikala.com/digikala-products/aa1548686dbc7578c5d441c213af35d75dfd8aa4_1613325797.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90"
www.digikala.com/product/dkp-4768819/فیتیله-شمع-مدل-sh10,"https://dkstatics-public.digikala.com/digikala-products/ed9ab856624e6f0e5d6b62db02554f80d7525a11_1616603208.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90"
www.digikala.com/product/dkp-3348084/نخ-مکرومه-بافی-کد-50,"https://dkstatics-public.digikala.com/digikala-products/3407ff0182b9b2de7131dc64b820202992316b9c_1599367282.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90"
www.digikala.com/product/dkp-4621042/کاموا-بهاران-مدل-5691,"https://dkstatics-public.digikala.com/digikala-products/639c7a8fec937e78488cc16da43404f6333d89b9_1614847261.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90"
www.digikala.com/product/dkp-611883/کتابخانه-و-قفسه-فلزی-مشبک-مدل-d-106,"https://dkstatics-public.digikala.com/digikala-products/2578634.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90"
www.digikala.com/product/dkp-6443571/تابلو-نقاشی-رنگ-روغن-مدل-خروش-دریا-کد-1,"https://dkstatics-public.digikala.com/digikala-products/6ffba7ba95360bc99e5539481cfeecf18cca2d92_1632427161.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90"
www.digikala.com/product/dkp-4148045/سبد-حصیربافی-مدل-خمره-ای-کد-s,https://dkstatics-public.digikala.com/digikala-adservice-promotions/0a47b60db4daa18c161d934d49f4ab1f4aa7d142_1641281929.svg
www.digikala.com/product/dkp-4575880/پارچه-ملحفه-طرح-آبرنگ,"https://dkstatics-public.digikala.com/digikala-products/46dede723ff82cce7e3260848928120c1ed1742a_1614509171.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90"
www.digikala.com/product/dkp-1555749/جعبه-هدیه-کد-gbr,"https://dkstatics-public.digikala.com/digikala-products/110824035.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90"
www.digikala.com/product/dkp-1085972/ماکت-قلیان-چوبی-کد-am-kh-gh-01,"https://dkstatics-public.digikala.com/digikala-products/5143661.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90"
www.digikala.com/product/dkp-1762669/جعبه-هدیه-طرح-قلب-کد-1111,"https://dkstatics-public.digikala.com/digikala-products/111939445.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90"
www.digikala.com/product/dkp-2853922/جعبه-هدیه-چوبی-مدل-j63,"https://dkstatics-public.digikala.com/digikala-products/121277061.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90"
www.digikala.com/product/dkp-2321989/جعبه-هدیه-مدل-b30,"https://dkstatics-public.digikala.com/digikala-products/861a60b427d417160b1d085c2c74e1a517dc9dd9_1598945699.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90"
www.digikala.com/product/dkp-1978013/پارچه-ملحفه-مدل-445,https://dkstatics-public.digikala.com/digikala-adservice-promotions/0a47b60db4daa18c161d934d49f4ab1f4aa7d142_1641281929.svg
www.digikala.com/product/dkp-1935257/جعبه-هدیه-کد-gbx-sl3-rb,"https://dkstatics-public.digikala.com/digikala-products/121593625.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90"
www.digikala.com/product/dkp-3305264/جا-کلیدی-مدل-sweet-home,"https://dkstatics-public.digikala.com/digikala-products/7110d31381751307f05f722a0f3be022376222da_1598469904.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90"
www.digikala.com/product/dkp-4534240/فیتیله-چوبی-شمع-مدل-f01-بسته-10-عددی,"https://dkstatics-public.digikala.com/digikala-products/71fd461b55b4985cecdd2f0c3f68b290d2887478_1614081084.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90"
www.digikala.com/product/dkp-4896248/پارچه-ملحفه-کوکو-جم-مدل-لیلیوم,https://dkstatics-public.digikala.com/digikala-adservice-promotions/0a47b60db4daa18c161d934d49f4ab1f4aa7d142_1641281929.svg
www.digikala.com/product/dkp-4801802/جاکلیدی-طرح-بچه-گربه-کد-0010851,"https://dkstatics-public.digikala.com/digikala-products/8e32cea809ea2a926aa9b93c21b12eb8212f7c1c_1616970156.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90"
www.digikala.com/product/dkp-3269893/جعبه-هدیه-مدل-b25,"https://dkstatics-public.digikala.com/digikala-products/e5eb4375cbd58cb5f1d9f09ee8b2921f56e86e3c_1597906551.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90"
www.digikala.com/product/dkp-7060983/گلدان-شیشه-ای-مدل-استوانه-ای-behrad-20,https://dkstatics-public.digikala.com/digikala-adservice-promotions/0a47b60db4daa18c161d934d49f4ab1f4aa7d142_1641281929.svg
www.digikala.com/product/dkp-6903639/پارچه-مبلی-سندس-مدل-پیچک-کد-f379,"https://dkstatics-public.digikala.com/digikala-products/6da6ebfe1274156835fa012e1346ff0d96576d31_1635754141.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90"
www.digikala.com/product/dkp-3182108/جعبه-هدیه-مدل-لبخند-تو,"https://dkstatics-public.digikala.com/digikala-products/4cc75187d93d6ab25418950f45289b20832ea7e9_1596390729.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90"
www.digikala.com/product/dkp-6525424/پارچه-ملحفه-نساجی-بروجرد-مدل-آوازه,"https://dkstatics-public.digikala.com/digikala-products/9181ae356e95879509aeb1cdad81add597fa0e3d_1632291290.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90"
www.digikala.com/product/dkp-6742857/پارچه-ملحفه-طرح-ستاره,"https://dkstatics-public.digikala.com/digikala-products/01f9b0c154da06d48031ddcee61912282546b4ee_1634119275.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90"
www.digikala.com/product/dkp-2412782/ست-5-تکه-رومیزی-ترمه-شوکران-یزد-طرح-گوهر-کد-sbzbi5-5,"https://dkstatics-public.digikala.com/digikala-products/118976660.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90"
www.digikala.com/product/dkp-3985542/رومیزی-ترمه-نگین-خاتم-طرح-افشاری-کد-9,https://dkstatics-public.digikala.com/digikala-adservice-promotions/0a47b60db4daa18c161d934d49f4ab1f4aa7d142_1641281929.svg
www.digikala.com/product/dkp-1117892/جعبه-رومیزی-تی-بگ-و-تنقلات-و-زیر-لیوانی-مدل-nova-کد-ku27,"https://dkstatics-public.digikala.com/digikala-products/5303835.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90"
www.digikala.com/product/dkp-3388306/قندان-برنزی-کد-1002,"https://dkstatics-public.digikala.com/digikala-products/fadd8a12f17138a87ad70b1c481b9ae86558e20b_1600089504.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90"
www.digikala.com/product/dkp-7324564/ست-5-تکه-رومیزی-ترمه-طرح-نسترن-کد-sbzbi5-5,https://dkstatics-public.digikala.com/digikala-adservice-promotions/0a47b60db4daa18c161d934d49f4ab1f4aa7d142_1641281929.svg
www.digikala.com/product/dkp-4959221/ست-3-تکه-گلدان-و-شکلات-خوری-مسی-مدل-پرداز-کد-st18,https://dkstatics-public.digikala.com/digikala-adservice-promotions/0a47b60db4daa18c161d934d49f4ab1f4aa7d142_1641281929.svg
www.digikala.com/product/dkp-970208/شکلات-خوری-فیروزه-کاری-کد-007,"https://dkstatics-public.digikala.com/digikala-products/4538840.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90"
www.digikala.com/product/dkp-6905785/پارچه-لباس-مدل-مخمل-تدی-پرز-بلند,"https://dkstatics-public.digikala.com/digikala-products/43f31d80da9c135b4660637684be44de43279a9c_1635764806.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90"
www.digikala.com/product/dkp-609349/پارچه-ملحفه-مدل-زیگزاگ-کد-103,"https://dkstatics-public.digikala.com/digikala-products/2618102.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90"
www.digikala.com/product/dkp-2280751/جعبه-هدیه-مدل-b4-مجموعه-4-عددی,"https://dkstatics-public.digikala.com/digikala-products/122051123.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90"
