urls,images,path
www.digikala.com/product/dkp-4678604/لپ-تاپ-156-اینچی-ایسوس-مدل-x543ma-dm1064,"https://dkstatics-public.digikala.com/digikala-products/bae4a15494947baf5540c64afee44073415e2b26_1615376461.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",./Photos/notbook_ultabook/لپ-تاپ-156-اینچی-ایسوس-مدل-x543ma-dm1064/bae4a15494947baf5540c64afee44073415e2b26_1615376461.jpg?x-oss-process=image32.jpg
www.digikala.com/product/dkp-7234240/لپ-تاپ-156-اینچی-ایسوس-مدل-rog-strix-g15-g512lv-za,"https://dkstatics-public.digikala.com/digikala-products/82a0d5af77d233f08412eccbd08793b056af8b6b_1638706077.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",./Photos/notbook_ultabook/لپ-تاپ-156-اینچی-ایسوس-مدل-rog-strix-g15-g512lv-za/82a0d5af77d233f08412eccbd08793b056af8b6b_1638706077.jpg?x-oss-process=image33.jpg
www.digikala.com/product/dkp-7051039/لپ-تاپ-156-اینچی-لنوو-مدل-thinkbook-15-iil-20sm,"https://dkstatics-public.digikala.com/digikala-products/d250f01ac6e330228fe933a847f6ca06807e3857_1637060608.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",./Photos/notbook_ultabook/لپ-تاپ-156-اینچی-لنوو-مدل-thinkbook-15-iil-20sm/d250f01ac6e330228fe933a847f6ca06807e3857_1637060608.jpg?x-oss-process=image34.jpg
www.digikala.com/product/dkp-6328243/لپ-تاپ-156-اینچی-لنوو-مدل-legion-5-15imh05h-nb,"https://dkstatics-public.digikala.com/digikala-products/28e7e64e9a3cc7f60b8e59b5fb49da044fdb4ad4_1630755717.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",./Photos/notbook_ultabook/لپ-تاپ-156-اینچی-لنوو-مدل-legion-5-15imh05h-nb/28e7e64e9a3cc7f60b8e59b5fb49da044fdb4ad4_1630755717.jpg?x-oss-process=image35.jpg
www.digikala.com/product/dkp-7156664/لپ-تاپ-14-اینچی-ایسوس-مدل-r465ep-eb219,"https://dkstatics-public.digikala.com/digikala-products/174590d431e79eba2df1d9792f4ae8a1bacda4db_1637740818.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",./Photos/notbook_ultabook/لپ-تاپ-14-اینچی-ایسوس-مدل-r465ep-eb219/174590d431e79eba2df1d9792f4ae8a1bacda4db_1637740818.jpg?x-oss-process=image36.jpg
www.digikala.com/product/dkp-2217554/لپ-تاپ-16-اینچی-اپل-مدل-macbook-pro-mvvk2-2019-همراه-با-تاچ-بار,"https://dkstatics-public.digikala.com/digikala-products/114389900.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",./Photos/notbook_ultabook/لپ-تاپ-16-اینچی-اپل-مدل-macbook-pro-mvvk2-2019-همراه-با-تاچ-بار/114389900.jpg?x-oss-process=image37.jpg
www.digikala.com/product/dkp-7159694/لپ-تاپ-173-اینچی-ایسوس-مدل-tuf-gaming-f17-fx706he-a-clone-1-of-7158873,"https://dkstatics-public.digikala.com/digikala-products/6969c6df7ef275fbfce054beecb546a970b6341f_1637685224.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",./Photos/notbook_ultabook/لپ-تاپ-173-اینچی-ایسوس-مدل-tuf-gaming-f17-fx706he-a-clone-1-of-7158873/6969c6df7ef275fbfce054beecb546a970b6341f_1637685224.jpg?x-oss-process=image38.jpg
www.digikala.com/product/dkp-6894290/لپ-تاپ-156-اینچی-لنوو-مدل-ideapad-3-15iml05-81wb,"https://dkstatics-public.digikala.com/digikala-products/342fd9635026487512beafde494a0d628b652a6d_1635671821.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",./Photos/notbook_ultabook/لپ-تاپ-156-اینچی-لنوو-مدل-ideapad-3-15iml05-81wb/342fd9635026487512beafde494a0d628b652a6d_1635671821.jpg?x-oss-process=image39.jpg
www.digikala.com/product/dkp-7037109/لپ-تاپ-156-اینچی-اچپی-مدل-pavilion-15-eh1070wm,"https://dkstatics-public.digikala.com/digikala-products/db9d62baa8774af9b71fed6cad65b5b5bd1c081d_1636881573.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",./Photos/notbook_ultabook/لپ-تاپ-156-اینچی-اچپی-مدل-pavilion-15-eh1070wm/db9d62baa8774af9b71fed6cad65b5b5bd1c081d_1636881573.jpg?x-oss-process=image40.jpg
www.digikala.com/product/dkp-1788325/لپ-تاپ-15-اینچی-لنوو-مدل-ideapad-330-nxb,"https://dkstatics-public.digikala.com/digikala-products/112114349.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",./Photos/notbook_ultabook/لپ-تاپ-15-اینچی-لنوو-مدل-ideapad-330-nxb/112114349.jpg?x-oss-process=image41.jpg
www.digikala.com/product/dkp-7292328/لپ-تاپ-156-اینچی-اچپی-مدل-250-g8,"https://dkstatics-public.digikala.com/digikala-products/e577625728680472adbe0ddfe09ee93ac477d075_1639302581.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",./Photos/notbook_ultabook/لپ-تاپ-156-اینچی-اچپی-مدل-250-g8/e577625728680472adbe0ddfe09ee93ac477d075_1639302581.jpg?x-oss-process=image42.jpg
www.digikala.com/product/dkp-7159956/لپ-تاپ-156-اینچی-ایسوس-مدل-tuf-dash-f15-fx516pm-a,"https://dkstatics-public.digikala.com/digikala-products/23046c8f73472e6765f47c4c812edfeb629e9e61_1637686952.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",./Photos/notbook_ultabook/لپ-تاپ-156-اینچی-ایسوس-مدل-tuf-dash-f15-fx516pm-a/23046c8f73472e6765f47c4c812edfeb629e9e61_1637686952.jpg?x-oss-process=image43.jpg
www.digikala.com/product/dkp-5604650/لپ-تاپ-156-اینچی-لنوو-مدل-ideapad-3-15iil05-a,"https://dkstatics-public.digikala.com/digikala-products/342fd9635026487512beafde494a0d628b652a6d_1624784268.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",./Photos/notbook_ultabook/لپ-تاپ-156-اینچی-لنوو-مدل-ideapad-3-15iil05-a/342fd9635026487512beafde494a0d628b652a6d_1624784268.jpg?x-oss-process=image44.jpg
www.digikala.com/product/dkp-7244738/لپ-تاپ-14-اینچی-ایسوس-مدل-m433ia-eb1017,"https://dkstatics-public.digikala.com/digikala-products/ac85c596217308266cc7304b4d521571179db070_1639211510.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",./Photos/notbook_ultabook/لپ-تاپ-14-اینچی-ایسوس-مدل-m433ia-eb1017/ac85c596217308266cc7304b4d521571179db070_1639211510.jpg?x-oss-process=image45.jpg
www.digikala.com/product/dkp-3738834/لپ-تاپ-13-اینچی-اپل-مدل-macbook-air-mgn73-2020,"https://dkstatics-public.digikala.com/digikala-products/79f4b1e3c31fb22fa193ea1393e2cb8e8a5863cc_1605101706.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",./Photos/notbook_ultabook/لپ-تاپ-13-اینچی-اپل-مدل-macbook-air-mgn73-2020/79f4b1e3c31fb22fa193ea1393e2cb8e8a5863cc_1605101706.jpg?x-oss-process=image46.jpg
www.digikala.com/product/dkp-6495312/لپ-تاپ-15-اینچی-اچ-پی-مدل-hp-250-g7-e-clone-1-of-3550447,"https://dkstatics-public.digikala.com/digikala-products/cebfbdc5dd2bbf95deb5ac84d0072aea153bc732_1632043084.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",./Photos/notbook_ultabook/لپ-تاپ-15-اینچی-اچ-پی-مدل-hp-250-g7-e-clone-1-of-3550447/cebfbdc5dd2bbf95deb5ac84d0072aea153bc732_1632043084.jpg?x-oss-process=image47.jpg
www.digikala.com/product/dkp-3381402/لپ-تاپ-15-اینچی-لنوو-مدل-legion-5-15imh05h,"https://dkstatics-public.digikala.com/digikala-products/983658954f38728c532c78ed172ac4348657e81e_1600493866.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",./Photos/notbook_ultabook/لپ-تاپ-15-اینچی-لنوو-مدل-legion-5-15imh05h/983658954f38728c532c78ed172ac4348657e81e_1600493866.jpg?x-oss-process=image48.jpg
www.digikala.com/product/dkp-6061470/لپ-تاپ-15-اینچی-ایسوس-مدل-vivobook-k571gt-p-clone-1-of-2581371,"https://dkstatics-public.digikala.com/digikala-products/7bf14ea986dc9d22c1dd727c1b0c9ebc10e1047d_1628487551.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",./Photos/notbook_ultabook/لپ-تاپ-15-اینچی-ایسوس-مدل-vivobook-k571gt-p-clone-1-of-2581371/7bf14ea986dc9d22c1dd727c1b0c9ebc10e1047d_1628487551.jpg?x-oss-process=image49.jpg
www.digikala.com/product/dkp-7175993/لپ-تاپ-156-اینچی-ایسوس-مدل-rog-strix-g15-g513ih-hn021,"https://dkstatics-public.digikala.com/digikala-products/968e7af5b032d8b91953ab6ba6ab05360a6beffc_1638691925.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",./Photos/notbook_ultabook/لپ-تاپ-156-اینچی-ایسوس-مدل-rog-strix-g15-g513ih-hn021/968e7af5b032d8b91953ab6ba6ab05360a6beffc_1638691925.jpg?x-oss-process=image50.jpg
www.digikala.com/product/dkp-3706425/لپ-تاپ-ایسر-15-اینچی-مدل-aspire-3-a315-57g-559w,"https://dkstatics-public.digikala.com/digikala-products/085538aa1c3c4c2512d2ed4a16154d80cf2189fe_1605075437.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",./Photos/notbook_ultabook/لپ-تاپ-ایسر-15-اینچی-مدل-aspire-3-a315-57g-559w/085538aa1c3c4c2512d2ed4a16154d80cf2189fe_1605075437.jpg?x-oss-process=image51.jpg
www.digikala.com/product/dkp-7158235/لپ-تاپ-156-اینچی-ایسوس-مدل-tuf-gaming-f15-fx506lh-bb,"https://dkstatics-public.digikala.com/digikala-products/11529181d63d40636ed7d68023437284e68c6bd6_1637677193.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",./Photos/notbook_ultabook/لپ-تاپ-156-اینچی-ایسوس-مدل-tuf-gaming-f15-fx506lh-bb/11529181d63d40636ed7d68023437284e68c6bd6_1637677193.jpg?x-oss-process=image52.jpg
www.digikala.com/product/dkp-6886189/لپ-تاپ-156-اینچی-لنوو-مدل-thinkbook-15-g,"https://dkstatics-public.digikala.com/digikala-products/7fb830bace59a3dea52799820b49e6aa89c9d4dc_1635595386.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",./Photos/notbook_ultabook/لپ-تاپ-156-اینچی-لنوو-مدل-thinkbook-15-g/7fb830bace59a3dea52799820b49e6aa89c9d4dc_1635595386.jpg?x-oss-process=image53.jpg
www.digikala.com/product/dkp-7474345/لپ-تاپ-156-اینچی-ایسوس-مدل-x543ma-gq1012,"https://dkstatics-public.digikala.com/digikala-products/bae4a15494947baf5540c64afee44073415e2b26_1641303563.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",./Photos/notbook_ultabook/لپ-تاپ-156-اینچی-ایسوس-مدل-x543ma-gq1012/bae4a15494947baf5540c64afee44073415e2b26_1641303563.jpg?x-oss-process=image54.jpg
www.digikala.com/product/dkp-7441037/لپ-تاپ-14-اینچی-ایسوس-مدل-vivobook-14-m413da-ek505,"https://dkstatics-public.digikala.com/digikala-products/b17ce1133fdad275595c3c0615e8204d94470322_1641034720.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",./Photos/notbook_ultabook/لپ-تاپ-14-اینچی-ایسوس-مدل-vivobook-14-m413da-ek505/b17ce1133fdad275595c3c0615e8204d94470322_1641034720.jpg?x-oss-process=image55.jpg
www.digikala.com/product/dkp-6576888/لپ-تاپ-116-اینچی-لنوو-مدل-ideapad-slim-1-a,"https://dkstatics-public.digikala.com/digikala-products/0fcb8643714022f9f5a00f1728e52acf6c40a14f_1632826229.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",./Photos/notbook_ultabook/لپ-تاپ-116-اینچی-لنوو-مدل-ideapad-slim-1-a/0fcb8643714022f9f5a00f1728e52acf6c40a14f_1632826229.jpg?x-oss-process=image56.jpg
