urls,images
www.digikala.com/product/dkp-4326502/خودکار-پنتر-مدل-ep-101-بسته-10-رنگ-نوک-نوشتاری-07,"https://dkstatics-public.digikala.com/digikala-products/3c7e2c7d42699a29976fdd8e64c480ca1ad17e35_1611693876.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90"
www.digikala.com/product/dkp-6996030/دفتر-برنامه-ریزی-سپهر-طرح-دختر-پاییز-کد-2278,https://dkstatics-public.digikala.com/digikala-adservice-promotions/0a47b60db4daa18c161d934d49f4ab1f4aa7d142_1641281968.svg
www.digikala.com/product/dkp-4626569/تخته-وایت-برد-مدل-s05-سایز-30x50,https://dkstatics-public.digikala.com/digikala-adservice-promotions/0a47b60db4daa18c161d934d49f4ab1f4aa7d142_1641281968.svg
www.digikala.com/product/dkp-6675004/دفترچه-یادداشت-مستر-راد-مدل-to-do-list-طرح-گربه-فانتزی-کد-cat-kawaii-1545,"https://dkstatics-public.digikala.com/digikala-products/7a719b5c4ed4f8c756f8cf60168a0f4e934bcb62_1636876703.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90"
www.digikala.com/product/dkp-92638/روان-نویس-پنتر-مدل-fl-101,"https://dkstatics-public.digikala.com/digikala-products/4730112.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90"
www.digikala.com/product/dkp-3190245/میز-تحریر-کودک-هوگر-مدل-سگهای-نگهبان,"https://dkstatics-public.digikala.com/digikala-products/1759cfbac1d75357f36bdfe35b865235b26f948c_1596607176.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90"
www.digikala.com/product/dkp-5537376/دفتر-برنامه-ریزی-مستر-راد-مدل-یونیکورن-کد-adele-1509,"https://dkstatics-public.digikala.com/digikala-products/eda00be44e05d5046166e29870cc15b5925c0300_1634625661.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90"
www.digikala.com/product/dkp-1856126/مداد-نوکی-05-میلی-متری-طرح-هویج-مدل-yz5331-کد-133928,"https://dkstatics-public.digikala.com/digikala-products/112439943.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90"
www.digikala.com/product/dkp-7387291/دفتر-برنامه-ریزی-سپهر-طرح-فضانورد-کد-255,https://dkstatics-public.digikala.com/digikala-adservice-promotions/0a47b60db4daa18c161d934d49f4ab1f4aa7d142_1641281968.svg
www.digikala.com/product/dkp-3609904/میز-تحریر-مدل-5,"https://dkstatics-public.digikala.com/digikala-products/d603f6d7134335b71cfebf78f241634461df4202_1603530895.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90"
www.digikala.com/product/dkp-874305/خودکار-کیان-نوک-07-میلی-متری-بسته-5-عددی,"https://dkstatics-public.digikala.com/digikala-products/e653310af0d91f1a1af91ec44fb9a6993e51e38f_1598187909.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90"
www.digikala.com/product/dkp-932963/چراغ-مطالعه-مدل-xy-0416,"https://dkstatics-public.digikala.com/digikala-products/4354352.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90"
www.digikala.com/product/dkp-1143484/البوم-عکس-عروس-کد-1166,"https://dkstatics-public.digikala.com/digikala-products/5440008.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90"
www.digikala.com/product/dkp-614295/میز-تحریر-تاشو-و-تنظیم-شو-سپهر-یاس-مدل-60,"https://dkstatics-public.digikala.com/digikala-products/2571707.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90"
