urls,images
www.digikala.com/product/dkp-7132503/لپ-تاپ-156-اینچی-لنوو-مدل-ideapad-gaming-3-15arh05-aa,"https://dkstatics-public.digikala.com/digikala-products/d94de66f4d6e73a814971ac062fc0a1d5d39e1b0_1637496569.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90"
www.digikala.com/product/dkp-6719929/لپ-تاپ-156-اینچی-ایسوس-مدل-rog-strix-g533qs-hf208-clone-1-of-6719090,"https://dkstatics-public.digikala.com/digikala-products/6df1b522641bd18e58c3843335b74885007d8676_1633952070.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90"
www.digikala.com/product/dkp-7166980/لپ-تاپ-156-اینچی-ایسوس-مدل-tuf-gaming-f15-fx506hm-ab-clone-1-of-7164185,"https://dkstatics-public.digikala.com/digikala-products/5c2bbe7a0a9608b91c794eef22ed5b0362c3960a_1637747423.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90"
www.digikala.com/product/dkp-6142612/لپ-تاپ-133-اینچی-اپل-مدل-macbook-pro-cto-2020-همراه-با-تاچ-بار,"https://dkstatics-public.digikala.com/digikala-products/fb5ac01262f2b1988fa8eeb29f966e81583b3969_1629111949.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90"
www.digikala.com/product/dkp-6745370/لپ-تاپ-156-اینچی-لنوو-مدل-ideapad-gaming-3-15ihu6-82k10004us,"https://dkstatics-public.digikala.com/digikala-products/84453e557bd4bfe6fa1706a883c060ba3aedf974_1634130399.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90"
www.digikala.com/product/dkp-7119951/لپ-تاپ-156-اینچی-اچپی-مدل-pavilion-gaming-15-ec1046nr,https://dkstatics-public.digikala.com/digikala-adservice-promotions/0a47b60db4daa18c161d934d49f4ab1f4aa7d142_1641280723.svg
www.digikala.com/product/dkp-7315160/لپ-تاپ-156-اینچی-اچپی-مدل-15-dw3033dx,"https://dkstatics-public.digikala.com/digikala-products/741c832e49909edc6a724c2d0d684596a0b0dd3c_1639483905.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90"
www.digikala.com/product/dkp-6338730/لپ-تاپ-14-اینچی-ایسوس-مدل-r465ep-eb047-b,"https://dkstatics-public.digikala.com/digikala-products/19f0c180b70265b2f760bd1d4df8d63c340696c5_1630845142.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90"
www.digikala.com/product/dkp-7234484/لپ-تاپ-156-اینچی-ایسوس-مدل-rog-strix-g15-g512lv-zb,"https://dkstatics-public.digikala.com/digikala-products/82a0d5af77d233f08412eccbd08793b056af8b6b_1638707272.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90"
www.digikala.com/product/dkp-5449490/لپ-تاپ-14-اینچی-لنوو-مدل-v14-ada,"https://dkstatics-public.digikala.com/digikala-products/822eb8ec35681948e8cdc306c939455d9ad70640_1623574148.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90"
www.digikala.com/product/dkp-3388401/لپ-تاپ-15-اینچی-لنوو-مدل-legion-5-15imh05h,"https://dkstatics-public.digikala.com/digikala-products/983658954f38728c532c78ed172ac4348657e81e_1600493854.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90"
www.digikala.com/product/dkp-7316510/لپ-تاپ-156-اینچی-ایسر-مدل-nitro5-an515-55-53e5,"https://dkstatics-public.digikala.com/digikala-products/6bd8be9b1d86f098ed8d814a30ebbb4306a781ea_1639487876.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90"
www.digikala.com/product/dkp-7159848/لپ-تاپ-173-اینچی-ایسوس-مدل-tuf-gaming-f17-fx706he-ab,"https://dkstatics-public.digikala.com/digikala-products/6969c6df7ef275fbfce054beecb546a970b6341f_1637686229.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90"
www.digikala.com/product/dkp-4676246/لپ-تاپ-15-اینچی-ایسر-مدل-aspire-3-a315-55g-73qc-h,"https://dkstatics-public.digikala.com/digikala-products/ca7d8bef3d83299dda0c6ff7c11d1744479b757c_1615365349.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90"
www.digikala.com/product/dkp-7382637/لپ-تاپ-156-اینچی-لنوو-مدل-thinkbook-15-g2-itl-d,"https://dkstatics-public.digikala.com/digikala-products/d6ad20ec7b589b250ae3420a7a81ee99242e5172_1640512178.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90"
www.digikala.com/product/dkp-3154032/لپ-تاپ-15-اینچی-مایکروسافت-مدل-surface-book-3-b,"https://dkstatics-public.digikala.com/digikala-products/f22ade28b99f65aaf53ccb0d91c7547ce0517687_1595855055.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90"
